sno,date,city,country,cases,deaths,id
6399,3/17/2020,,Kosovo,2,0,covid19
6400,3/17/2020,,Montenegro,2,0,covid19
6401,3/17/2020,,Namibia,2,0,covid19
6402,3/17/2020,,Saint Lucia,2,0,covid19
6403,3/17/2020,Virgin Islands,United States,2,0,covid19
6404,3/17/2020,,Antigua and Barbuda,1,0,covid19
6405,3/17/2020,Northern Territory,Australia,1,0,covid19
6406,3/17/2020,,Benin,1,0,covid19
6407,3/17/2020,,Bhutan,1,0,covid19
6408,3/17/2020,Prince Edward Island,Canada,1,0,covid19
6409,3/17/2020,,Central African Republic,1,0,covid19
6410,3/17/2020,Tibet,China,1,0,covid19
6411,3/17/2020,,Congo (Brazzaville),1,0,covid19
6412,3/17/2020,,Equatorial Guinea,1,0,covid19
6413,3/17/2020,,Eswatini,1,0,covid19
6414,3/17/2020,Mayotte,France,1,0,covid19
6415,3/17/2020,,Gabon,1,0,covid19
6416,3/17/2020,,Greenland,1,0,covid19
6417,3/17/2020,,Guinea,1,0,covid19
6418,3/17/2020,,Holy See,1,0,covid19
6419,3/17/2020,,Liberia,1,0,covid19
6420,3/17/2020,,Mauritania,1,0,covid19
6421,3/17/2020,,Mayotte,1,0,covid19
6422,3/17/2020,,Nepal,1,0,covid19
6423,3/17/2020,,Saint Vincent and the Grenadines,1,0,covid19
6424,3/17/2020,,Somalia,1,0,covid19
6425,3/17/2020,,Sudan,1,1,covid19
6426,3/17/2020,,Suriname,1,0,covid19
6427,3/17/2020,,Tanzania,1,0,covid19
6428,3/17/2020,,The Bahamas,1,0,covid19
6429,3/17/2020,,The Gambia,1,0,covid19
6430,3/17/2020,,Togo,1,0,covid19
6431,3/17/2020,West Virginia,United States,1,0,covid19
6432,3/17/2020,Cayman Islands,United Kingdom,1,1,covid19
6433,3/17/2020,Diamond Princess cruise ship,Australia,0,0,covid19
6434,3/17/2020,,Guernsey,0,0,covid19
6435,3/17/2020,,Jersey,0,0,covid19
6436,3/17/2020,,Puerto Rico,0,0,covid19
6437,3/17/2020,,Republic of the Congo,0,0,covid19
6438,3/17/2020,,occupied Palestinian territory,0,0,covid19
6439,3/18/2020,Hubei,China,67800,3122,covid19
6440,3/18/2020,,Italy,35713,2978,covid19
6441,3/18/2020,,Iran,17361,1135,covid19
6442,3/18/2020,,Spain,13910,623,covid19
6443,3/18/2020,,Germany,12327,28,covid19
6444,3/18/2020,France,France,9043,148,covid19
6445,3/18/2020,,South Korea,8413,84,covid19
6446,3/18/2020,,Switzerland,3028,28,covid19
6447,3/18/2020,United Kingdom,United Kingdom,2626,71,covid19
6448,3/18/2020,New York,United States,2495,16,covid19
6449,3/18/2020,Netherlands,Netherlands,2051,58,covid19
6450,3/18/2020,,Austria,1646,4,covid19
6451,3/18/2020,,Norway,1550,6,covid19
6452,3/18/2020,,Belgium,1486,14,covid19
6453,3/18/2020,Guangdong,China,1370,8,covid19
6454,3/18/2020,,Sweden,1279,10,covid19
6455,3/18/2020,Henan,China,1273,22,covid19
6456,3/18/2020,Zhejiang,China,1232,1,covid19
6457,3/18/2020,Denmark,Denmark,1057,4,covid19
6458,3/18/2020,Hunan,China,1018,4,covid19
6459,3/18/2020,Washington,United States,1014,55,covid19
6460,3/18/2020,Anhui,China,990,6,covid19
6461,3/18/2020,Jiangxi,China,935,1,covid19
6462,3/18/2020,,Japan,889,29,covid19
6463,3/18/2020,,Malaysia,790,2,covid19
6464,3/18/2020,Shandong,China,761,7,covid19
6465,3/18/2020,California,United States,751,13,covid19
6466,3/18/2020,Diamond Princess cruise ship,Others,712,7,covid19
6467,3/18/2020,Jiangsu,China,631,0,covid19
6468,3/18/2020,Chongqing,China,576,6,covid19
6469,3/18/2020,Sichuan,China,540,3,covid19
6470,3/18/2020,Heilongjiang,China,482,13,covid19
6471,3/18/2020,Beijing,China,469,8,covid19
6472,3/18/2020,,Czech Republic,464,0,covid19
6473,3/18/2020,,Qatar,452,0,covid19
6474,3/18/2020,,Portugal,448,2,covid19
6475,3/18/2020,,Israel,433,0,covid19
6476,3/18/2020,,Greece,418,5,covid19
6477,3/18/2020,,Brazil,372,3,covid19
6478,3/18/2020,Shanghai,China,361,3,covid19
6479,3/18/2020,,Finland,336,0,covid19
6480,3/18/2020,Hebei,China,318,6,covid19
6481,3/18/2020,Florida,United States,314,7,covid19
6482,3/18/2020,,Singapore,313,0,covid19
6483,3/18/2020,,Pakistan,299,0,covid19
6484,3/18/2020,Fujian,China,296,1,covid19
6485,3/18/2020,,Ireland,292,2,covid19
6486,3/18/2020,,Slovenia,275,1,covid19
6487,3/18/2020,New South Wales,Australia,267,5,covid19
6488,3/18/2020,New Jersey,United States,267,3,covid19
6489,3/18/2020,,Romania,260,0,covid19
6490,3/18/2020,,Estonia,258,0,covid19
6491,3/18/2020,Louisiana,United States,257,4,covid19
6492,3/18/2020,,Bahrain,256,1,covid19
6493,3/18/2020,Guangxi,China,253,2,covid19
6494,3/18/2020,,Poland,251,5,covid19
6495,3/18/2020,,Iceland,250,1,covid19
6496,3/18/2020,Shaanxi,China,246,3,covid19
6497,3/18/2020,,Chile,238,0,covid19
6498,3/18/2020,,Indonesia,227,19,covid19
6499,3/18/2020,Ontario,Canada,221,1,covid19
6500,3/18/2020,Massachusetts,United States,218,0,covid19
6501,3/18/2020,,Thailand,212,1,covid19
6502,3/18/2020,,Luxembourg,203,2,covid19
6503,3/18/2020,,Philippines,202,19,covid19
6504,3/18/2020,Georgia,United States,199,3,covid19
6505,3/18/2020,,Egypt,196,6,covid19
6506,3/18/2020,British Columbia,Canada,186,7,covid19
6507,3/18/2020,Colorado,United States,184,2,covid19
6508,3/18/2020,Hong Kong,Hong Kong,181,4,covid19
6509,3/18/2020,Yunnan,China,176,2,covid19
6510,3/18/2020,Texas,United States,173,3,covid19
6511,3/18/2020,,Saudi Arabia,171,0,covid19
6512,3/18/2020,Hainan,China,168,6,covid19
6513,3/18/2020,,Iraq,164,12,covid19
6514,3/18/2020,Illinois,United States,162,1,covid19
6515,3/18/2020,,India,156,3,covid19
6516,3/18/2020,Pennsylvania,United States,152,0,covid19
6517,3/18/2020,,Russia,147,0,covid19
6518,3/18/2020,Guizhou,China,146,2,covid19
6519,3/18/2020,,Peru,145,0,covid19
6520,3/18/2020,,Kuwait,142,0,covid19
6521,3/18/2020,Tianjin,China,136,3,covid19
6522,3/18/2020,Gansu,China,133,2,covid19
6523,3/18/2020,Shanxi,China,133,0,covid19
6524,3/18/2020,,Lebanon,133,3,covid19
6525,3/18/2020,Liaoning,China,125,1,covid19
6526,3/18/2020,Victoria,Australia,121,0,covid19
6527,3/18/2020,,San Marino,119,11,covid19
6528,3/18/2020,,South Africa,116,0,covid19
6529,3/18/2020,,United Arab Emirates,113,0,covid19
6530,3/18/2020,,Ecuador,111,2,covid19
6531,3/18/2020,,Slovakia,105,1,covid19
6532,3/18/2020,,Taiwan,100,1,covid19
6533,3/18/2020,,Turkey,98,1,covid19
6534,3/18/2020,Alberta,Canada,97,0,covid19
6535,3/18/2020,Queensland,Australia,94,0,covid19
6536,3/18/2020,Quebec,Canada,94,0,covid19
6537,3/18/2020,Jilin,China,93,1,covid19
6538,3/18/2020,,Colombia,93,0,covid19
6539,3/18/2020,,Mexico,93,0,covid19
6540,3/18/2020,,Bulgaria,92,2,covid19
6541,3/18/2020,Wisconsin,United States,92,0,covid19
6542,3/18/2020,,Panama,86,1,covid19
6543,3/18/2020,Ohio,United States,86,0,covid19
6544,3/18/2020,Maryland,United States,85,0,covid19
6545,3/18/2020,,Armenia,84,0,covid19
6546,3/18/2020,,Serbia,83,0,covid19
6547,3/18/2020,Michigan,United States,83,0,covid19
6548,3/18/2020,,Croatia,81,0,covid19
6549,3/18/2020,,Argentina,79,2,covid19
6550,3/18/2020,Tennessee,United States,79,0,covid19
6551,3/18/2020,Minnesota,United States,77,0,covid19
6552,3/18/2020,Virginia,United States,77,2,covid19
6553,3/18/2020,Xinjiang,China,76,3,covid19
6554,3/18/2020,Inner Mongolia,China,75,1,covid19
6555,3/18/2020,Ningxia,China,75,0,covid19
6556,3/18/2020,,Vietnam,75,0,covid19
6557,3/18/2020,,Algeria,74,7,covid19
6558,3/18/2020,,Latvia,71,0,covid19
6559,3/18/2020,North Carolina,United States,70,0,covid19
6560,3/18/2020,,Brunei,68,0,covid19
6561,3/18/2020,Connecticut,United States,68,0,covid19
6562,3/18/2020,Oregon,United States,68,2,covid19
6563,3/18/2020,,Albania,59,2,covid19
6564,3/18/2020,Faroe Islands,Denmark,58,0,covid19
6565,3/18/2020,,Hungary,58,1,covid19
6566,3/18/2020,Nevada,United States,55,1,covid19
6567,3/18/2020,,Jordan,52,0,covid19
6568,3/18/2020,,Belarus,51,0,covid19
6569,3/18/2020,,Sri Lanka,51,0,covid19
6570,3/18/2020,Utah,United States,51,0,covid19
6571,3/18/2020,,Costa Rica,50,0,covid19
6572,3/18/2020,,Uruguay,50,0,covid19
6573,3/18/2020,,Cyprus,49,0,covid19
6574,3/18/2020,,Morocco,49,2,covid19
6575,3/18/2020,Diamond Princess cruise ship,United States,47,0,covid19
6576,3/18/2020,South Carolina,United States,47,1,covid19
6577,3/18/2020,Alabama,United States,46,0,covid19
6578,3/18/2020,Maine,United States,42,0,covid19
6579,3/18/2020,,Andorra,39,0,covid19
6580,3/18/2020,,Oman,39,0,covid19
6581,3/18/2020,Indiana,United States,39,2,covid19
6582,3/18/2020,,Bosnia and Herzegovina,38,0,covid19
6583,3/18/2020,,Georgia,38,0,covid19
6584,3/18/2020,,Malta,38,0,covid19
6585,3/18/2020,South Australia,Australia,37,0,covid19
6586,3/18/2020,,Venezuela,36,0,covid19
6587,3/18/2020,Western Australia,Australia,35,1,covid19
6588,3/18/2020,,Cambodia,35,0,covid19
6589,3/18/2020,,Kazakhstan,35,0,covid19
6590,3/18/2020,,North Macedonia,35,0,covid19
6591,3/18/2020,Mississippi,United States,34,0,covid19
6592,3/18/2020,Arkansas,United States,33,0,covid19
6593,3/18/2020,Rhode Island,United States,33,0,covid19
6594,3/18/2020,,Senegal,31,0,covid19
6595,3/18/2020,District of Columbia,United States,31,0,covid19
6596,3/18/2020,,Moldova,30,1,covid19
6597,3/18/2020,,Tunisia,29,0,covid19
6598,3/18/2020,Iowa,United States,29,0,covid19
6599,3/18/2020,,Azerbaijan,28,1,covid19
6600,3/18/2020,,Liechtenstein,28,0,covid19
6601,3/18/2020,,Guadeloupe,27,0,covid19
6602,3/18/2020,,Lithuania,27,0,covid19
6603,3/18/2020,Arizona,United States,27,0,covid19
6604,3/18/2020,Kentucky,United States,27,1,covid19
6605,3/18/2020,New Hampshire,United States,26,0,covid19
6606,3/18/2020,Nebraska,United States,24,0,covid19
6607,3/18/2020,New Mexico,United States,23,0,covid19
6608,3/18/2020,,Afghanistan,22,0,covid19
6609,3/18/2020,,Dominican Republic,21,1,covid19
6610,3/18/2020,Grand Princess,United States,21,0,covid19
6611,3/18/2020,,Burkina Faso,20,1,covid19
6612,3/18/2020,,New Zealand,20,0,covid19
6613,3/18/2020,,Martinique,19,1,covid19
6614,3/18/2020,Delaware,United States,19,0,covid19
6615,3/18/2020,Oklahoma,United States,19,0,covid19
6616,3/18/2020,Qinghai,China,18,0,covid19
6617,3/18/2020,Kansas,United States,18,1,covid19
6618,3/18/2020,Missouri,United States,18,0,covid19
6619,3/18/2020,Vermont,United States,18,0,covid19
6620,3/18/2020,Manitoba,Canada,15,0,covid19
6621,3/18/2020,Macau,Macau,15,0,covid19
6622,3/18/2020,Wyoming,United States,15,0,covid19
6623,3/18/2020,,Uzbekistan,15,0,covid19
6624,3/18/2020,,Bangladesh,14,1,covid19
6625,3/18/2020,Hawaii,United States,14,0,covid19
6626,3/18/2020,,Ukraine,14,2,covid19
6627,3/18/2020,,Jamaica,13,0,covid19
6628,3/18/2020,,Maldives,13,0,covid19
6629,3/18/2020,,Bolivia,12,0,covid19
6630,3/18/2020,Nova Scotia,Canada,12,0,covid19
6631,3/18/2020,,Reunion,12,0,covid19
6632,3/18/2020,New Brunswick,Canada,11,0,covid19
6633,3/18/2020,,French Guiana,11,0,covid19
6634,3/18/2020,,Paraguay,11,0,covid19
6635,3/18/2020,Montana,United States,11,0,covid19
6636,3/18/2020,South Dakota,United States,11,1,covid19
6637,3/18/2020,Tasmania,Australia,10,0,covid19
6638,3/18/2020,,Cameroon,10,0,covid19
6639,3/18/2020,Grand Princess,Canada,9,0,covid19
6640,3/18/2020,,Honduras,9,0,covid19
6641,3/18/2020,Idaho,United States,9,0,covid19
6642,3/18/2020,Saskatchewan,Canada,8,0,covid19
6643,3/18/2020,,Nigeria,8,0,covid19
6644,3/18/2020,,Rwanda,8,0,covid19
6645,3/18/2020,Gibraltar,United Kingdom,8,0,covid19
6646,3/18/2020,,Cuba,7,1,covid19
6647,3/18/2020,,Ghana,7,0,covid19
6648,3/18/2020,,Guyana,7,1,covid19
6649,3/18/2020,,Monaco,7,0,covid19
6650,3/18/2020,,Trinidad and Tobago,7,0,covid19
6651,3/18/2020,,Ivory Coast,6,0,covid19
6652,3/18/2020,,Ethiopia,6,0,covid19
6653,3/18/2020,,Guatemala,6,1,covid19
6654,3/18/2020,,Mongolia,6,0,covid19
6655,3/18/2020,Alaska,United States,6,0,covid19
6656,3/18/2020,North Dakota,United States,6,0,covid19
6657,3/18/2020,Channel Islands,United Kingdom,6,0,covid19
6658,3/18/2020,Guam,United States,5,0,covid19
6659,3/18/2020,Puerto Rico,United States,5,0,covid19
6660,3/18/2020,,Aruba,4,0,covid19
6661,3/18/2020,,Congo (Kinshasa),4,0,covid19
6662,3/18/2020,,Equatorial Guinea,4,0,covid19
6663,3/18/2020,,Seychelles,4,0,covid19
6664,3/18/2020,Australian Capital Territory,Australia,3,0,covid19
6665,3/18/2020,Newfoundland and Labrador,Canada,3,0,covid19
6666,3/18/2020,French Polynesia,France,3,0,covid19
6667,3/18/2020,Saint Barthelemy,France,3,0,covid19
6668,3/18/2020,St Martin,France,3,0,covid19
6669,3/18/2020,,Kenya,3,0,covid19
6670,3/18/2020,,Kyrgyzstan,3,0,covid19
6671,3/18/2020,,Mauritius,3,0,covid19
6672,3/18/2020,,Mayotte,3,0,covid19
6673,3/18/2020,Curacao,Netherlands,3,0,covid19
6674,3/18/2020,,Tanzania,3,0,covid19
6675,3/18/2020,,Barbados,2,0,covid19
6676,3/18/2020,,Benin,2,0,covid19
6677,3/18/2020,,Kosovo,2,0,covid19
6678,3/18/2020,,Liberia,2,0,covid19
6679,3/18/2020,,Namibia,2,0,covid19
6680,3/18/2020,Aruba,Netherlands,2,0,covid19
6681,3/18/2020,,Saint Lucia,2,0,covid19
6682,3/18/2020,,Sudan,2,1,covid19
6683,3/18/2020,United States Virgin Islands,United States,2,0,covid19
6684,3/18/2020,Virgin Islands,United States,2,0,covid19
6685,3/18/2020,,Zambia,2,0,covid19
6686,3/18/2020,,Antigua and Barbuda,1,0,covid19
6687,3/18/2020,Northern Territory,Australia,1,0,covid19
6688,3/18/2020,,Bhutan,1,0,covid19
6689,3/18/2020,Prince Edward Island,Canada,1,0,covid19
6690,3/18/2020,,Central African Republic,1,0,covid19
6691,3/18/2020,Tibet,China,1,0,covid19
6692,3/18/2020,,Congo (Brazzaville),1,0,covid19
6693,3/18/2020,,Djibouti,1,0,covid19
6694,3/18/2020,,Eswatini,1,0,covid19
6695,3/18/2020,,Gabon,1,0,covid19
6696,3/18/2020,,"Gambia, The",1,0,covid19
6697,3/18/2020,,Greenland,1,0,covid19
6698,3/18/2020,,Guinea,1,0,covid19
6699,3/18/2020,,Holy See,1,0,covid19
6700,3/18/2020,,Mauritania,1,0,covid19
6701,3/18/2020,,Montenegro,1,0,covid19
6702,3/18/2020,,Nepal,1,0,covid19
6703,3/18/2020,,Saint Vincent and the Grenadines,1,0,covid19
6704,3/18/2020,,Somalia,1,0,covid19
6705,3/18/2020,,Suriname,1,0,covid19
6706,3/18/2020,,The Bahamas,1,0,covid19
6707,3/18/2020,,Togo,1,0,covid19
6708,3/18/2020,United States,United States,1,0,covid19
6709,3/18/2020,West Virginia,United States,1,0,covid19
6710,3/18/2020,Cayman Islands,United Kingdom,1,1,covid19
6711,3/18/2020,Montserrat,United Kingdom,1,0,covid19
6712,3/18/2020,Diamond Princess cruise ship,Australia,0,0,covid19
6713,3/18/2020,French Guiana,France,0,0,covid19
6714,3/18/2020,Guadeloupe,France,0,0,covid19
6715,3/18/2020,Mayotte,France,0,0,covid19
6716,3/18/2020,Reunion,France,0,0,covid19
6717,3/18/2020,,Guam,0,0,covid19
6718,3/18/2020,,Guernsey,0,0,covid19
6719,3/18/2020,,Jersey,0,0,covid19
6720,3/18/2020,,Puerto Rico,0,0,covid19
6721,3/18/2020,,Republic of the Congo,0,0,covid19
6722,3/18/2020,,The Gambia,0,0,covid19
6723,3/19/2020,Hubei,China,67800,3130,covid19
6724,3/19/2020,,Italy,41035,3405,covid19
6725,3/19/2020,,Iran,18407,1284,covid19
6726,3/19/2020,,Spain,17963,830,covid19
6727,3/19/2020,,Germany,15320,44,covid19
6728,3/19/2020,France,France,10871,243,covid19
6729,3/19/2020,,South Korea,8565,91,covid19
6730,3/19/2020,New York,United States,5365,34,covid19
6731,3/19/2020,,Switzerland,4075,41,covid19
6732,3/19/2020,United Kingdom,United Kingdom,2689,137,covid19
6733,3/19/2020,Netherlands,Netherlands,2460,76,covid19
6734,3/19/2020,,Austria,2013,6,covid19
6735,3/19/2020,,Belgium,1795,21,covid19
6736,3/19/2020,,Norway,1746,7,covid19
6737,3/19/2020,,Sweden,1439,11,covid19
6738,3/19/2020,Guangdong,China,1378,8,covid19
6739,3/19/2020,Washington,United States,1376,74,covid19
6740,3/19/2020,Henan,China,1273,22,covid19
6741,3/19/2020,Zhejiang,China,1233,1,covid19
6742,3/19/2020,Denmark,Denmark,1151,6,covid19
6743,3/19/2020,Hunan,China,1018,4,covid19
6744,3/19/2020,Anhui,China,990,6,covid19
6745,3/19/2020,California,United States,952,18,covid19
6746,3/19/2020,Jiangxi,China,935,1,covid19
6747,3/19/2020,,Japan,924,29,covid19
6748,3/19/2020,,Malaysia,900,2,covid19
6749,3/19/2020,,Portugal,785,3,covid19
6750,3/19/2020,Shandong,China,761,7,covid19
6751,3/19/2020,New Jersey,United States,742,9,covid19
6752,3/19/2020,Diamond Princess cruise ship,Others,712,7,covid19
6753,3/19/2020,,Czech Republic,694,0,covid19
6754,3/19/2020,,Israel,677,0,covid19
6755,3/19/2020,Jiangsu,China,631,0,covid19
6756,3/19/2020,,Brazil,621,6,covid19
6757,3/19/2020,Chongqing,China,576,6,covid19
6758,3/19/2020,,Ireland,557,3,covid19
6759,3/19/2020,Sichuan,China,540,3,covid19
6760,3/19/2020,Heilongjiang,China,483,13,covid19
6761,3/19/2020,Beijing,China,480,8,covid19
6762,3/19/2020,,Qatar,460,0,covid19
6763,3/19/2020,,Pakistan,454,2,covid19
6764,3/19/2020,Illinois,United States,422,4,covid19
6765,3/19/2020,,Greece,418,6,covid19
6766,3/19/2020,Florida,United States,417,9,covid19
6767,3/19/2020,,Finland,400,0,covid19
6768,3/19/2020,Louisiana,United States,392,10,covid19
6769,3/19/2020,Shanghai,China,363,3,covid19
6770,3/19/2020,,Poland,355,5,covid19
6771,3/19/2020,,Singapore,345,0,covid19
6772,3/19/2020,,Luxembourg,335,4,covid19
6773,3/19/2020,Michigan,United States,334,3,covid19
6774,3/19/2020,,Iceland,330,1,covid19
6775,3/19/2020,Massachusetts,United States,328,0,covid19
6776,3/19/2020,Hebei,China,318,6,covid19
6777,3/19/2020,,Indonesia,311,25,covid19
6778,3/19/2020,New South Wales,Australia,307,5,covid19
6779,3/19/2020,Fujian,China,296,1,covid19
6780,3/19/2020,Georgia,United States,287,10,covid19
6781,3/19/2020,,Slovenia,286,1,covid19
6782,3/19/2020,,Bahrain,278,1,covid19
6783,3/19/2020,,Romania,277,0,covid19
6784,3/19/2020,Colorado,United States,277,4,covid19
6785,3/19/2020,,Saudi Arabia,274,0,covid19
6786,3/19/2020,,Thailand,272,1,covid19
6787,3/19/2020,,Estonia,267,0,covid19
6788,3/19/2020,Texas,United States,260,5,covid19
6789,3/19/2020,Ontario,Canada,257,1,covid19
6790,3/19/2020,,Egypt,256,6,covid19
6791,3/19/2020,Guangxi,China,253,2,covid19
6792,3/19/2020,Shaanxi,China,246,3,covid19
6793,3/19/2020,,Chile,238,0,covid19
6794,3/19/2020,,Peru,234,0,covid19
6795,3/19/2020,British Columbia,Canada,231,7,covid19
6796,3/19/2020,,Philippines,217,17,covid19
6797,3/19/2020,Hong Kong,Hong Kong,208,4,covid19
6798,3/19/2020,Pennsylvania,United States,206,1,covid19
6799,3/19/2020,,Ecuador,199,3,covid19
6800,3/19/2020,,Russia,199,1,covid19
6801,3/19/2020,,India,194,4,covid19
6802,3/19/2020,,Iraq,192,13,covid19
6803,3/19/2020,,Turkey,192,3,covid19
6804,3/19/2020,Yunnan,China,176,2,covid19
6805,3/19/2020,Hainan,China,168,6,covid19
6806,3/19/2020,Connecticut,United States,159,2,covid19
6807,3/19/2020,Wisconsin,United States,159,0,covid19
6808,3/19/2020,,Lebanon,157,4,covid19
6809,3/19/2020,Tennessee,United States,154,0,covid19
6810,3/19/2020,,South Africa,150,0,covid19
6811,3/19/2020,,Kuwait,148,0,covid19
6812,3/19/2020,Guizhou,China,146,2,covid19
6813,3/19/2020,Queensland,Australia,144,0,covid19
6814,3/19/2020,,United Arab Emirates,140,0,covid19
6815,3/19/2020,Tianjin,China,137,3,covid19
6816,3/19/2020,Gansu,China,134,2,covid19
6817,3/19/2020,Shanxi,China,133,0,covid19
6818,3/19/2020,Liaoning,China,125,1,covid19
6819,3/19/2020,,Slovakia,123,1,covid19
6820,3/19/2020,North Carolina,United States,123,0,covid19
6821,3/19/2020,Victoria,Australia,121,0,covid19
6822,3/19/2020,Quebec,Canada,121,1,covid19
6823,3/19/2020,Alberta,Canada,119,0,covid19
6824,3/19/2020,,San Marino,119,11,covid19
6825,3/19/2020,Ohio,United States,119,0,covid19
6826,3/19/2020,,Mexico,118,1,covid19
6827,3/19/2020,,Armenia,115,0,covid19
6828,3/19/2020,,Panama,109,1,covid19
6829,3/19/2020,,Taiwan,108,1,covid19
6830,3/19/2020,Maryland,United States,107,1,covid19
6831,3/19/2020,,Croatia,105,1,covid19
6832,3/19/2020,,Serbia,103,0,covid19
6833,3/19/2020,,Colombia,102,0,covid19
6834,3/19/2020,Virginia,United States,99,2,covid19
6835,3/19/2020,,Argentina,97,3,covid19
6836,3/19/2020,Nevada,United States,95,1,covid19
6837,3/19/2020,,Bulgaria,94,3,covid19
6838,3/19/2020,Jilin,China,93,1,covid19
6839,3/19/2020,Minnesota,United States,89,0,covid19
6840,3/19/2020,Oregon,United States,88,3,covid19
6841,3/19/2020,,Algeria,87,9,covid19
6842,3/19/2020,,Latvia,86,0,covid19
6843,3/19/2020,,Vietnam,85,0,covid19
6844,3/19/2020,South Carolina,United States,81,1,covid19
6845,3/19/2020,Utah,United States,80,0,covid19
6846,3/19/2020,,Uruguay,79,0,covid19
6847,3/19/2020,Alabama,United States,78,0,covid19
6848,3/19/2020,Xinjiang,China,76,3,covid19
6849,3/19/2020,,Brunei,75,0,covid19
6850,3/19/2020,Inner Mongolia,China,75,1,covid19
6851,3/19/2020,Ningxia,China,75,0,covid19
6852,3/19/2020,,Hungary,73,1,covid19
6853,3/19/2020,Faroe Islands,Denmark,72,0,covid19
6854,3/19/2020,,Costa Rica,69,1,covid19
6855,3/19/2020,,Jordan,69,0,covid19
6856,3/19/2020,,Cyprus,67,0,covid19
6857,3/19/2020,,Albania,64,2,covid19
6858,3/19/2020,,Bosnia and Herzegovina,63,0,covid19
6859,3/19/2020,,Morocco,63,2,covid19
6860,3/19/2020,Arkansas,United States,62,0,covid19
6861,3/19/2020,,Sri Lanka,60,0,covid19
6862,3/19/2020,Indiana,United States,60,2,covid19
6863,3/19/2020,,Andorra,53,0,covid19
6864,3/19/2020,,Malta,53,0,covid19
6865,3/19/2020,Western Australia,Australia,52,1,covid19
6866,3/19/2020,Maine,United States,52,0,covid19
6867,3/19/2020,,Belarus,51,0,covid19
6868,3/19/2020,Mississippi,United States,50,1,covid19
6869,3/19/2020,,Moldova,49,1,covid19
6870,3/19/2020,,North Macedonia,48,0,covid19
6871,3/19/2020,,Oman,48,0,covid19
6872,3/19/2020,Diamond Princess cruise ship,United States,47,0,covid19
6873,3/19/2020,Arizona,United States,45,0,covid19
6874,3/19/2020,,Azerbaijan,44,1,covid19
6875,3/19/2020,,Kazakhstan,44,0,covid19
6876,3/19/2020,Iowa,United States,44,0,covid19
6877,3/19/2020,New Hampshire,United States,44,0,covid19
6878,3/19/2020,Oklahoma,United States,44,1,covid19
6879,3/19/2020,Rhode Island,United States,44,0,covid19
6880,3/19/2020,South Australia,Australia,42,0,covid19
6881,3/19/2020,,Venezuela,42,0,covid19
6882,3/19/2020,,Georgia,40,0,covid19
6883,3/19/2020,District of Columbia,United States,40,0,covid19
6884,3/19/2020,,Tunisia,39,1,covid19
6885,3/19/2020,,Cambodia,37,0,covid19
6886,3/19/2020,Kentucky,United States,37,2,covid19
6887,3/19/2020,,Lithuania,36,0,covid19
6888,3/19/2020,New Mexico,United States,35,0,covid19
6889,3/19/2020,,Dominican Republic,34,2,covid19
6890,3/19/2020,Kansas,United States,34,1,covid19
6891,3/19/2020,,Burkina Faso,33,1,covid19
6892,3/19/2020,,Guadeloupe,33,0,covid19
6893,3/19/2020,,Senegal,31,0,covid19
6894,3/19/2020,Missouri,United States,31,1,covid19
6895,3/19/2020,Delaware,United States,30,0,covid19
6896,3/19/2020,Nebraska,United States,29,0,covid19
6897,3/19/2020,,Liechtenstein,28,0,covid19
6898,3/19/2020,,New Zealand,28,0,covid19
6899,3/19/2020,,Martinique,23,1,covid19
6900,3/19/2020,,Uzbekistan,23,0,covid19
6901,3/19/2020,,Afghanistan,22,0,covid19
6902,3/19/2020,Grand Princess,United States,22,0,covid19
6903,3/19/2020,Vermont,United States,22,0,covid19
6904,3/19/2020,Qinghai,China,18,0,covid19
6905,3/19/2020,North Dakota,United States,18,0,covid19
6906,3/19/2020,Wyoming,United States,18,0,covid19
6907,3/19/2020,,Bangladesh,17,1,covid19
6908,3/19/2020,Manitoba,Canada,17,0,covid19
6909,3/19/2020,Macau,Macau,17,0,covid19
6910,3/19/2020,Saskatchewan,Canada,16,0,covid19
6911,3/19/2020,Hawaii,United States,16,0,covid19
6912,3/19/2020,,Ukraine,16,2,covid19
6913,3/19/2020,,Jamaica,15,1,covid19
6914,3/19/2020,Nova Scotia,Canada,14,0,covid19
6915,3/19/2020,,Congo (Kinshasa),14,0,covid19
6916,3/19/2020,,Reunion,14,0,covid19
6917,3/19/2020,,Cameroon,13,0,covid19
6918,3/19/2020,,Maldives,13,0,covid19
6919,3/19/2020,,Bolivia,12,0,covid19
6920,3/19/2020,,Honduras,12,0,covid19
6921,3/19/2020,Guam,United States,12,0,covid19
6922,3/19/2020,New Brunswick,Canada,11,0,covid19
6923,3/19/2020,,Cuba,11,1,covid19
6924,3/19/2020,,French Guiana,11,0,covid19
6925,3/19/2020,,Ghana,11,0,covid19
6926,3/19/2020,,Paraguay,11,0,covid19
6927,3/19/2020,Idaho,United States,11,0,covid19
6928,3/19/2020,Montana,United States,11,0,covid19
6929,3/19/2020,South Dakota,United States,11,1,covid19
6930,3/19/2020,Channel Islands,United Kingdom,11,0,covid19
6931,3/19/2020,Tasmania,Australia,10,0,covid19
6932,3/19/2020,Gibraltar,United Kingdom,10,0,covid19
6933,3/19/2020,Grand Princess,Canada,9,0,covid19
6934,3/19/2020,,Ivory Coast,9,0,covid19
6935,3/19/2020,,Guatemala,9,1,covid19
